uri,original
663825,http://europepmc.org/abstract/MED/37468568
920226,http://europepmc.org/abstract/MED/28539331
529700,http://europepmc.org/abstract/MED/32820810
109204,http://europepmc.org/abstract/MED/22266238
556789,http://europepmc.org/abstract/MED/23205397
390204,http://europepmc.org/abstract/MED/24671972
836915,http://europepmc.org/abstract/MED/31992140
727289,http://europepmc.org/abstract/MED/25031550
489507,http://europepmc.org/abstract/MED/23736835
112558,http://europepmc.org/abstract/MED/24963258
493770,http://europepmc.org/abstract/MED/26321852
711368,http://europepmc.org/abstract/MED/22249783
753421,http://europepmc.org/abstract/MED/22907513
588032,http://europepmc.org/abstract/MED/22901129
246892,http://europepmc.org/abstract/MED/29127950
112992,http://europepmc.org/abstract/MED/24708487
105806,http://europepmc.org/abstract/MED/25888202
819852,http://europepmc.org/abstract/MED/24762850
435310,http://europepmc.org/abstract/MED/25954921
949134,http://europepmc.org/abstract/MED/30733594
112363,http://europepmc.org/abstract/MED/36258019
615043,http://europepmc.org/abstract/MED/24655565
584100,http://europepmc.org/abstract/MED/36482446
707673,http://europepmc.org/abstract/MED/28344219
630851,http://europepmc.org/abstract/MED/28347010
738852,http://europepmc.org/abstract/MED/24977099
107742,http://europepmc.org/abstract/MED/27346280
145431,http://europepmc.org/abstract/MED/27335313
230655,http://europepmc.org/abstract/MED/33558050
104234,http://europepmc.org/abstract/MED/23794308
974541,http://europepmc.org/abstract/MED/34872901
607980,http://europepmc.org/abstract/MED/24757683
643260,http://europepmc.org/abstract/MED/29147659
865445,http://europepmc.org/abstract/MED/24754054
868575,http://europepmc.org/abstract/MED/20584094
970562,http://europepmc.org/abstract/MED/28716136
278856,http://europepmc.org/abstract/MED/31122280
845948,http://europepmc.org/abstract/MED/30992390
406985,http://europepmc.org/abstract/MED/32614063
179541,http://europepmc.org/abstract/MED/24744723
781184,http://europepmc.org/abstract/MED/26941636
709592,http://europepmc.org/abstract/MED/22212943
377133,http://europepmc.org/abstract/MED/22538349
844489,http://europepmc.org/abstract/MED/27912253
932559,http://europepmc.org/abstract/MED/35486824
755354,http://europepmc.org/abstract/MED/22225943
285451,http://europepmc.org/abstract/MED/25349879
144061,http://europepmc.org/abstract/MED/24772442
101021,http://europepmc.org/abstract/MED/25662769
642799,http://europepmc.org/abstract/MED/27298204
811180,http://europepmc.org/abstract/MED/36174361
624931,http://europepmc.org/abstract/MED/22244631
543458,http://europepmc.org/abstract/MED/22754963
960704,http://europepmc.org/abstract/MED/27298228
283810,http://europepmc.org/abstract/MED/31578221
106640,http://europepmc.org/abstract/MED/24602369
180064,http://europepmc.org/abstract/MED/27802817
690714,http://europepmc.org/abstract/MED/24632471
353620,http://europepmc.org/abstract/MED/25898421
249221,http://europepmc.org/abstract/MED/22199300
763260,http://europepmc.org/abstract/MED/29611544
127583,http://europepmc.org/abstract/MED/24872642
753216,http://europepmc.org/abstract/MED/24772135
337572,http://europepmc.org/abstract/MED/24966875
868631,http://europepmc.org/abstract/MED/30975731
661699,http://europepmc.org/abstract/MED/34319391
102816,http://europepmc.org/abstract/MED/24587321
180158,http://europepmc.org/abstract/MED/27455054
119450,http://europepmc.org/abstract/MED/24636669
115004,http://europepmc.org/abstract/MED/27613500
311984,http://europepmc.org/abstract/MED/22209273
207540,http://europepmc.org/abstract/MED/22640886
912208,http://europepmc.org/abstract/MED/24595449
284885,http://europepmc.org/abstract/MED/26285929
696182,http://europepmc.org/abstract/MED/28680141
344154,http://europepmc.org/abstract/MED/36991028
154299,http://europepmc.org/abstract/MED/25239442
812326,http://europepmc.org/abstract/MED/26266275
896273,http://europepmc.org/abstract/MED/24595002
466644,http://europepmc.org/abstract/MED/24919019
203723,http://europepmc.org/abstract/MED/24602080
327559,http://europepmc.org/abstract/MED/30240065
490638,http://europepmc.org/abstract/MED/24595448
268805,http://europepmc.org/abstract/MED/26285928
419797,http://europepmc.org/abstract/MED/27268413
114451,http://europepmc.org/abstract/MED/27297493
223645,http://europepmc.org/abstract/MED/22149312
552643,http://europepmc.org/abstract/MED/22957750
795738,http://europepmc.org/abstract/MED/22124592
734294,http://europepmc.org/abstract/MED/23090367
611796,http://europepmc.org/abstract/MED/28750739
105103,http://europepmc.org/abstract/MED/35240101
146034,http://europepmc.org/abstract/MED/24557543
830092,http://europepmc.org/abstract/MED/26281988
832208,http://europepmc.org/abstract/MED/24611076
310396,http://europepmc.org/abstract/MED/26576205
542053,http://europepmc.org/abstract/MED/22139024
395231,http://europepmc.org/abstract/MED/37114529
640690,http://europepmc.org/abstract/MED/25337571
298449,http://europepmc.org/abstract/MED/26151051
534691,http://europepmc.org/abstract/MED/24772143
864772,http://europepmc.org/abstract/MED/24966874
164530,http://europepmc.org/abstract/MED/22178245
683438,http://europepmc.org/abstract/MED/30885299
794796,http://europepmc.org/abstract/MED/25584463
186272,http://europepmc.org/abstract/MED/28942915
115712,http://europepmc.org/abstract/MED/22143567
103287,http://europepmc.org/abstract/MED/22491473
112906,http://europepmc.org/abstract/MED/24653606
631243,http://europepmc.org/abstract/MED/25214746
588056,http://europepmc.org/abstract/MED/24566681
287529,http://europepmc.org/abstract/MED/26285926
417212,http://europepmc.org/abstract/MED/24624312
137784,http://europepmc.org/abstract/MED/27069761
113872,http://europepmc.org/abstract/MED/27323092
233049,http://europepmc.org/abstract/MED/27706792
374938,http://europepmc.org/abstract/MED/28546229
482458,http://europepmc.org/abstract/MED/34550332
106851,http://europepmc.org/abstract/MED/28522550
993836,http://europepmc.org/abstract/MED/33769471
100034,http://europepmc.org/abstract/MED/27255486
661636,http://europepmc.org/abstract/MED/29895610
566368,http://europepmc.org/abstract/MED/22181918
897747,http://europepmc.org/abstract/MED/22685709
716675,http://europepmc.org/abstract/MED/22138653
369834,http://europepmc.org/abstract/MED/23071974
292648,http://europepmc.org/abstract/MED/24560557
170862,http://europepmc.org/abstract/MED/25019483
846122,http://europepmc.org/abstract/MED/26305189
333865,http://europepmc.org/abstract/MED/35473367
423849,http://europepmc.org/abstract/MED/26130980
552907,http://europepmc.org/abstract/MED/26740802
994287,http://europepmc.org/abstract/MED/25384116
719200,http://europepmc.org/abstract/MED/36350922
565942,http://europepmc.org/abstract/MED/25614737
325856,http://europepmc.org/abstract/MED/33299409
115402,http://europepmc.org/abstract/MED/22108866
831477,http://europepmc.org/abstract/MED/22986374
100766,http://europepmc.org/abstract/MED/25161682
258704,http://europepmc.org/abstract/MED/26478736
716826,http://europepmc.org/abstract/MED/27203611
114566,http://europepmc.org/abstract/MED/28183179
843725,http://europepmc.org/abstract/MED/27323064
383698,http://europepmc.org/abstract/MED/28336765
541732,http://europepmc.org/abstract/MED/34550331
316121,http://europepmc.org/abstract/MED/28646213
607222,http://europepmc.org/abstract/MED/32193427
536978,http://europepmc.org/abstract/MED/27257256
431910,http://europepmc.org/abstract/MED/27257240
872945,http://europepmc.org/abstract/MED/27216190
624753,http://europepmc.org/abstract/MED/30275055
117932,http://europepmc.org/abstract/MED/26404543
568935,http://europepmc.org/abstract/MED/28602355
692685,http://europepmc.org/abstract/MED/27246516
497563,http://europepmc.org/abstract/MED/36069340
398208,http://europepmc.org/abstract/MED/31012847
609272,http://europepmc.org/abstract/MED/33270018
100573,http://europepmc.org/abstract/MED/22139679
392688,http://europepmc.org/abstract/MED/22553070
353415,http://europepmc.org/abstract/MED/27323070
432013,http://europepmc.org/abstract/MED/24669243
331736,http://europepmc.org/abstract/MED/26150896
102413,http://europepmc.org/abstract/MED/27323022
209803,http://europepmc.org/abstract/MED/28630403
100736,http://europepmc.org/abstract/MED/30006618
843403,http://europepmc.org/abstract/MED/27231202
841141,http://europepmc.org/abstract/MED/31160311
102452,http://europepmc.org/abstract/MED/27173339
284435,http://europepmc.org/abstract/MED/22011216
355337,http://europepmc.org/abstract/MED/23461727
857202,http://europepmc.org/abstract/MED/29119411
708827,http://europepmc.org/abstract/MED/26507205
985084,http://europepmc.org/abstract/MED/24535292
492038,http://europepmc.org/abstract/MED/36799160
471375,http://europepmc.org/abstract/MED/28629466
804785,http://europepmc.org/abstract/MED/33902642
823504,http://europepmc.org/abstract/MED/28629431
325183,http://europepmc.org/abstract/MED/29316954
108566,http://europepmc.org/abstract/MED/22033423
499380,http://europepmc.org/abstract/MED/26631163
327013,http://europepmc.org/abstract/MED/24444095
423743,http://europepmc.org/abstract/MED/25887281
758568,http://europepmc.org/abstract/MED/24466108
605660,http://europepmc.org/abstract/MED/35353849
112266,http://europepmc.org/abstract/MED/29694378
650532,http://europepmc.org/abstract/MED/30024970
832813,http://europepmc.org/abstract/MED/22078970
452190,http://europepmc.org/abstract/MED/23534069
447736,http://europepmc.org/abstract/MED/22023718
183036,http://europepmc.org/abstract/MED/24754059
108268,http://europepmc.org/abstract/MED/24550926
270705,http://europepmc.org/abstract/MED/27446186
452231,http://europepmc.org/abstract/MED/24639904
106160,http://europepmc.org/abstract/MED/25374701
557604,http://europepmc.org/abstract/MED/27227922
185321,http://europepmc.org/abstract/MED/31265615
156080,http://europepmc.org/abstract/MED/24458828
920007,http://europepmc.org/abstract/MED/26285924
114225,http://europepmc.org/abstract/MED/30124572
858952,http://europepmc.org/abstract/MED/31157691
284259,http://europepmc.org/abstract/MED/22029902
502560,http://europepmc.org/abstract/MED/22731627
308868,http://europepmc.org/abstract/MED/22056957
647784,http://europepmc.org/abstract/MED/23166916
711155,http://europepmc.org/abstract/MED/28588301
237634,http://europepmc.org/abstract/MED/37296210
110050,http://europepmc.org/abstract/MED/24592336
236003,http://europepmc.org/abstract/MED/25177501
106135,http://europepmc.org/abstract/MED/21875150
414401,http://europepmc.org/abstract/MED/22066544
252866,http://europepmc.org/abstract/MED/21961649
139551,http://europepmc.org/abstract/MED/27173273
271660,http://europepmc.org/abstract/MED/27808393
662138,http://europepmc.org/abstract/MED/24300611
989396,http://europepmc.org/abstract/MED/25910292
617099,http://europepmc.org/abstract/MED/26006215
712808,http://europepmc.org/abstract/MED/24443062
223827,http://europepmc.org/abstract/MED/25268079
246376,http://europepmc.org/abstract/MED/26904742
260037,http://europepmc.org/abstract/MED/27042690
302361,http://europepmc.org/abstract/MED/27156099
104658,http://europepmc.org/abstract/MED/32620364
943948,http://europepmc.org/abstract/MED/25191108
391318,http://europepmc.org/abstract/MED/26912989
225822,http://europepmc.org/abstract/MED/21653655
658616,http://europepmc.org/abstract/MED/22128402
758271,http://europepmc.org/abstract/MED/24393700
434310,http://europepmc.org/abstract/MED/26050088
313114,http://europepmc.org/abstract/MED/27136078
457586,http://europepmc.org/abstract/MED/28787423
702651,http://europepmc.org/abstract/MED/24937940
106274,http://europepmc.org/abstract/MED/24022663
758046,http://europepmc.org/abstract/MED/23640935
237393,http://europepmc.org/abstract/MED/24741706
544516,http://europepmc.org/abstract/MED/23372221
494050,http://europepmc.org/abstract/MED/24891665
139292,http://europepmc.org/abstract/MED/25436129
546697,http://europepmc.org/abstract/MED/25639200
752753,http://europepmc.org/abstract/MED/25191117
433533,http://europepmc.org/abstract/MED/26912991
903867,http://europepmc.org/abstract/MED/27074923
629650,http://europepmc.org/abstract/MED/31713120
763896,http://europepmc.org/abstract/MED/24455245
416451,http://europepmc.org/abstract/MED/24977039
953423,http://europepmc.org/abstract/MED/28524762
115471,http://europepmc.org/abstract/MED/33305653
108838,http://europepmc.org/abstract/MED/27876813
965594,http://europepmc.org/abstract/MED/31729457
212148,http://europepmc.org/abstract/MED/24454404
847010,http://europepmc.org/abstract/MED/29560013
178943,http://europepmc.org/abstract/MED/21905899
824265,http://europepmc.org/abstract/MED/22913309
638387,http://europepmc.org/abstract/MED/24753681
927885,http://europepmc.org/abstract/MED/26425031
791399,http://europepmc.org/abstract/MED/28577274
960590,http://europepmc.org/abstract/MED/30030715
421599,http://europepmc.org/abstract/MED/24360312
659528,http://europepmc.org/abstract/MED/25890348
893475,http://europepmc.org/abstract/MED/27840279
811445,http://europepmc.org/abstract/MED/30851837
768376,http://europepmc.org/abstract/MED/28542127
915333,http://europepmc.org/abstract/MED/32051398
558431,http://europepmc.org/abstract/MED/23174496
616932,http://europepmc.org/abstract/MED/25922958
107089,http://europepmc.org/abstract/MED/24366739
856425,http://europepmc.org/abstract/MED/32439688
280992,http://europepmc.org/abstract/MED/21917665
516414,http://europepmc.org/abstract/MED/22140061
155171,http://europepmc.org/abstract/MED/24455414
795606,http://europepmc.org/abstract/MED/31321025
953559,http://europepmc.org/abstract/MED/25191109
782354,http://europepmc.org/abstract/MED/26912990
242726,http://europepmc.org/abstract/MED/25042190
741143,http://europepmc.org/abstract/MED/24808698
465759,http://europepmc.org/abstract/MED/27041921
548045,http://europepmc.org/abstract/MED/24665236
580400,http://europepmc.org/abstract/MED/24330838
735932,http://europepmc.org/abstract/MED/25886359
500460,http://europepmc.org/abstract/MED/24376532
658705,http://europepmc.org/abstract/MED/31978174
499426,http://europepmc.org/abstract/MED/24376788
499762,http://europepmc.org/abstract/MED/24740414
671435,http://europepmc.org/abstract/MED/22393576
114998,http://europepmc.org/abstract/MED/22570855
220135,http://europepmc.org/abstract/MED/21895770
315308,http://europepmc.org/abstract/MED/28251695
873843,http://europepmc.org/abstract/MED/25624623
621288,http://europepmc.org/abstract/MED/26015658
336124,http://europepmc.org/abstract/MED/24453452
198810,http://europepmc.org/abstract/MED/25395810
488179,http://europepmc.org/abstract/MED/28381518
484743,http://europepmc.org/abstract/MED/32614054
113605,http://europepmc.org/abstract/MED/24341673
767823,http://europepmc.org/abstract/MED/25825142
778341,http://europepmc.org/abstract/MED/27075097
553565,http://europepmc.org/abstract/MED/27075093
613349,http://europepmc.org/abstract/MED/26869098
363428,http://europepmc.org/abstract/MED/29969126
708167,http://europepmc.org/abstract/MED/27173188
935288,http://europepmc.org/abstract/MED/24376640
552207,http://europepmc.org/abstract/MED/36989256
219518,http://europepmc.org/abstract/MED/21854169
429793,http://europepmc.org/abstract/MED/22928946
698856,http://europepmc.org/abstract/MED/28349544
916292,http://europepmc.org/abstract/MED/21158857
182005,http://europepmc.org/abstract/MED/27051014
598073,http://europepmc.org/abstract/MED/28314786
287871,http://europepmc.org/abstract/MED/28634214
106951,http://europepmc.org/abstract/MED/24345260
184723,http://europepmc.org/abstract/MED/25889990
277898,http://europepmc.org/abstract/MED/21838248
104802,http://europepmc.org/abstract/MED/22279957
142341,http://europepmc.org/abstract/MED/26408293
161378,http://europepmc.org/abstract/MED/27917443
115117,http://europepmc.org/abstract/MED/21838591
753519,http://europepmc.org/abstract/MED/22900611
493518,http://europepmc.org/abstract/MED/21860315
515359,http://europepmc.org/abstract/MED/23090559
913526,http://europepmc.org/abstract/MED/24314048
385493,http://europepmc.org/abstract/MED/25824973
548238,http://europepmc.org/abstract/MED/28480893
105570,http://europepmc.org/abstract/MED/36333319
767811,http://europepmc.org/abstract/MED/24292656
448786,http://europepmc.org/abstract/MED/26712152
794553,http://europepmc.org/abstract/MED/24386572
516406,http://europepmc.org/abstract/MED/25579861
239701,http://europepmc.org/abstract/MED/21869962
941484,http://europepmc.org/abstract/MED/25055854
345773,http://europepmc.org/abstract/MED/24570832
108553,http://europepmc.org/abstract/MED/26909139
928469,http://europepmc.org/abstract/MED/21584929
843118,http://europepmc.org/abstract/MED/22927144
310635,http://europepmc.org/abstract/MED/34662971
484017,http://europepmc.org/abstract/MED/35123729
479153,http://europepmc.org/abstract/MED/28425477
773304,http://europepmc.org/abstract/MED/33262370
698267,http://europepmc.org/abstract/MED/28143959
176944,http://europepmc.org/abstract/MED/32840313
729872,http://europepmc.org/abstract/MED/24256571
241727,http://europepmc.org/abstract/MED/25884429
758868,http://europepmc.org/abstract/MED/28436451
798788,http://europepmc.org/abstract/MED/37558777
627982,http://europepmc.org/abstract/MED/31837371
577555,http://europepmc.org/abstract/MED/32246990
387688,http://europepmc.org/abstract/MED/24244631
642576,http://europepmc.org/abstract/MED/24991820
825995,http://europepmc.org/abstract/MED/26964005
479904,http://europepmc.org/abstract/MED/35771817
265633,http://europepmc.org/abstract/MED/21821823
733021,http://europepmc.org/abstract/MED/24714575
613290,http://europepmc.org/abstract/MED/21721976
374583,http://europepmc.org/abstract/MED/25409137
396649,http://europepmc.org/abstract/MED/27086097
737621,http://europepmc.org/abstract/MED/30482301
702050,http://europepmc.org/abstract/MED/26992900
648151,http://europepmc.org/abstract/MED/33942056
383674,http://europepmc.org/abstract/MED/24293373
402135,http://europepmc.org/abstract/MED/21796001
512188,http://europepmc.org/abstract/MED/21971490
478598,http://europepmc.org/abstract/MED/26946114
989304,http://europepmc.org/abstract/MED/27516054
454743,http://europepmc.org/abstract/MED/32424282
787737,http://europepmc.org/abstract/MED/34907396
107777,http://europepmc.org/abstract/MED/25304269
673667,http://europepmc.org/abstract/MED/26825728
639681,http://europepmc.org/abstract/MED/24206767
183370,http://europepmc.org/abstract/MED/36229798
440965,http://europepmc.org/abstract/MED/29495996
347605,http://europepmc.org/abstract/MED/28406150
843898,http://europepmc.org/abstract/MED/35918505
204968,http://europepmc.org/abstract/MED/24319696
734240,http://europepmc.org/abstract/MED/24949487
742531,http://europepmc.org/abstract/MED/30448341
881463,http://europepmc.org/abstract/MED/32307097
623613,http://europepmc.org/abstract/MED/24261856
372878,http://europepmc.org/abstract/MED/36522753
215993,http://europepmc.org/abstract/MED/21766233
316886,http://europepmc.org/abstract/MED/23179350
338392,http://europepmc.org/abstract/MED/21768528
318615,http://europepmc.org/abstract/MED/21768523
115675,http://europepmc.org/abstract/MED/26345039
492304,http://europepmc.org/abstract/MED/30956460
877967,http://europepmc.org/abstract/MED/24244539
277102,http://europepmc.org/abstract/MED/28886184
104317,http://europepmc.org/abstract/MED/28386125
604569,http://europepmc.org/abstract/MED/31278251
219705,http://europepmc.org/abstract/MED/29718482
436728,http://europepmc.org/abstract/MED/31329933
189670,http://europepmc.org/abstract/MED/26161026
804142,http://europepmc.org/abstract/MED/28049289
985752,http://europepmc.org/abstract/MED/21463078
293759,http://europepmc.org/abstract/MED/22905776
953218,http://europepmc.org/abstract/MED/26888279
657428,http://europepmc.org/abstract/MED/27402030
423914,http://europepmc.org/abstract/MED/30835717
101869,http://europepmc.org/abstract/MED/33328387
651967,http://europepmc.org/abstract/MED/22958007
114998,http://europepmc.org/abstract/MED/24070325
763886,http://europepmc.org/abstract/MED/26640965
104480,http://europepmc.org/abstract/MED/28833144
323413,http://europepmc.org/abstract/MED/26910576
107537,http://europepmc.org/abstract/MED/35404077
994628,http://europepmc.org/abstract/MED/26892272
546714,http://europepmc.org/abstract/MED/34386840
984091,http://europepmc.org/abstract/MED/24251047
852358,http://europepmc.org/abstract/MED/35242391
180468,http://europepmc.org/abstract/MED/28083805
100320,http://europepmc.org/abstract/MED/32779130
131900,http://europepmc.org/abstract/MED/21699387
934683,http://europepmc.org/abstract/MED/23480495
670567,http://europepmc.org/abstract/MED/24379471
734957,http://europepmc.org/abstract/MED/24932028
761309,http://europepmc.org/abstract/MED/30785397
525502,http://europepmc.org/abstract/MED/30912743
183167,http://europepmc.org/abstract/MED/26934204
789289,http://europepmc.org/abstract/MED/27581103
789260,http://europepmc.org/abstract/MED/31246604
422131,http://europepmc.org/abstract/MED/32320175
107068,http://europepmc.org/abstract/MED/21677664
108283,http://europepmc.org/abstract/MED/21833005
503352,http://europepmc.org/abstract/MED/26935869
732556,http://europepmc.org/abstract/MED/27666602
316268,http://europepmc.org/abstract/MED/26892350
831119,http://europepmc.org/abstract/MED/36601755
911695,http://europepmc.org/abstract/MED/21688013
663513,http://europepmc.org/abstract/MED/23615832
377401,http://europepmc.org/abstract/MED/24564733
910331,http://europepmc.org/abstract/MED/35164692
517103,http://europepmc.org/abstract/MED/24267004
844328,http://europepmc.org/abstract/MED/25588347
681253,http://europepmc.org/abstract/MED/19726425
637692,http://europepmc.org/abstract/MED/21768187
101011,http://europepmc.org/abstract/MED/24147269
618515,http://europepmc.org/abstract/MED/29564215
109833,http://europepmc.org/abstract/MED/24222737
186117,http://europepmc.org/abstract/MED/27631022
701029,http://europepmc.org/abstract/MED/25276130
971161,http://europepmc.org/abstract/MED/31885558
203133,http://europepmc.org/abstract/MED/24441251
204759,http://europepmc.org/abstract/MED/24739822
797613,http://europepmc.org/abstract/MED/24098407
876844,http://europepmc.org/abstract/MED/25007283
109334,http://europepmc.org/abstract/MED/24136740
864737,http://europepmc.org/abstract/MED/24255666
191889,http://europepmc.org/abstract/MED/24926385
203106,http://europepmc.org/abstract/MED/21623320
136522,http://europepmc.org/abstract/MED/22242215
101507,http://europepmc.org/abstract/MED/25604053
539168,http://europepmc.org/abstract/MED/25830182
824070,http://europepmc.org/abstract/MED/21617427
755688,http://europepmc.org/abstract/MED/22186523
190038,http://europepmc.org/abstract/MED/21605271
113230,http://europepmc.org/abstract/MED/23550326
610967,http://europepmc.org/abstract/MED/26500117
825627,http://europepmc.org/abstract/MED/34882295
564406,http://europepmc.org/abstract/MED/24191207
939736,http://europepmc.org/abstract/MED/25114820
740692,http://europepmc.org/abstract/MED/26884488
658663,http://europepmc.org/abstract/MED/29523716
709642,http://europepmc.org/abstract/MED/25206605
767779,http://europepmc.org/abstract/MED/34269225
100408,http://europepmc.org/abstract/MED/24431531
360252,http://europepmc.org/abstract/MED/24068859
550995,http://europepmc.org/abstract/MED/26846256
747962,http://europepmc.org/abstract/MED/33649789
614453,http://europepmc.org/abstract/MED/26831366
853788,http://europepmc.org/abstract/MED/27016994
303153,http://europepmc.org/abstract/MED/26854225
950765,http://europepmc.org/abstract/MED/27145170
697592,http://europepmc.org/abstract/MED/28289221
978727,http://europepmc.org/abstract/MED/30478049
101236,http://europepmc.org/abstract/MED/28288971
352071,http://europepmc.org/abstract/MED/35414186
583498,http://europepmc.org/abstract/MED/25159546
930861,http://europepmc.org/abstract/MED/29107317
109433,http://europepmc.org/abstract/MED/23157265
100904,http://europepmc.org/abstract/MED/24133712
798701,http://europepmc.org/abstract/MED/25184144
859227,http://europepmc.org/abstract/MED/33415142
975142,http://europepmc.org/abstract/MED/24093889
836801,http://europepmc.org/abstract/MED/25888778
563263,http://europepmc.org/abstract/MED/26371949
100884,http://europepmc.org/abstract/MED/27385186
107145,http://europepmc.org/abstract/MED/23173109
605603,http://europepmc.org/abstract/MED/29094013
108116,http://europepmc.org/abstract/MED/24179504
632965,http://europepmc.org/abstract/MED/24932315
110271,http://europepmc.org/abstract/MED/30327428
462932,http://europepmc.org/abstract/MED/33037083
840920,http://europepmc.org/abstract/MED/26806855
107749,http://europepmc.org/abstract/MED/33138980
431890,http://europepmc.org/abstract/MED/28159785
879809,http://europepmc.org/abstract/MED/29146591
392623,http://europepmc.org/abstract/MED/28276427
743847,http://europepmc.org/abstract/MED/37468494
150802,http://europepmc.org/abstract/MED/24025159
981130,http://europepmc.org/abstract/MED/30240055
730596,http://europepmc.org/abstract/MED/21594601
259882,http://europepmc.org/abstract/MED/37000220
125089,http://europepmc.org/abstract/MED/27335673
496209,http://europepmc.org/abstract/MED/27340591
473734,http://europepmc.org/abstract/MED/26261684
244590,http://europepmc.org/abstract/MED/29874341
143521,http://europepmc.org/abstract/MED/21618026
101746,http://europepmc.org/abstract/MED/24736943
811937,http://europepmc.org/abstract/MED/26844847
419918,http://europepmc.org/abstract/MED/34596436
943322,http://europepmc.org/abstract/MED/24179960
113297,http://europepmc.org/abstract/MED/25547152
746696,http://europepmc.org/abstract/MED/21570775
741603,http://europepmc.org/abstract/MED/22299163
303613,http://europepmc.org/abstract/MED/21612370
820420,http://europepmc.org/abstract/MED/22642586
358288,http://europepmc.org/abstract/MED/21517120
873018,http://europepmc.org/abstract/MED/21919520
186741,http://europepmc.org/abstract/MED/28108672
227519,http://europepmc.org/abstract/MED/33870407
546201,http://europepmc.org/abstract/MED/24039419
979269,http://europepmc.org/abstract/MED/35002231
101130,http://europepmc.org/abstract/MED/24130939
778696,http://europepmc.org/abstract/MED/26806810
271997,http://europepmc.org/abstract/MED/29579440
977263,http://europepmc.org/abstract/MED/24048755
173237,http://europepmc.org/abstract/MED/24023878
753906,http://europepmc.org/abstract/MED/32525927
106772,http://europepmc.org/abstract/MED/22893106
260554,http://europepmc.org/abstract/MED/26369659
580371,http://europepmc.org/abstract/MED/21567997
380206,http://europepmc.org/abstract/MED/23367539
724433,http://europepmc.org/abstract/MED/21183855
188778,http://europepmc.org/abstract/MED/23014698
215003,http://europepmc.org/abstract/MED/21531487
256140,http://europepmc.org/abstract/MED/24328035
212300,http://europepmc.org/abstract/MED/21508201
103021,http://europepmc.org/abstract/MED/22798382
265777,http://europepmc.org/abstract/MED/24004856
556554,http://europepmc.org/abstract/MED/25889830
420182,http://europepmc.org/abstract/MED/21548737
806594,http://europepmc.org/abstract/MED/24475892
111904,http://europepmc.org/abstract/MED/28209712
586616,http://europepmc.org/abstract/MED/30710007
540044,http://europepmc.org/abstract/MED/30193239
951190,http://europepmc.org/abstract/MED/30193370
265740,http://europepmc.org/abstract/MED/24078924
244555,http://europepmc.org/abstract/MED/27689085
267368,http://europepmc.org/abstract/MED/27358861
375915,http://europepmc.org/abstract/MED/28725647
111158,http://europepmc.org/abstract/MED/28238797
559635,http://europepmc.org/abstract/MED/29444476
212893,http://europepmc.org/abstract/MED/26751128
111803,http://europepmc.org/abstract/MED/27516053
470906,http://europepmc.org/abstract/MED/23030292
315993,http://europepmc.org/abstract/MED/24179523
108734,http://europepmc.org/abstract/MED/37033106
545387,http://europepmc.org/abstract/MED/21504196
492286,http://europepmc.org/abstract/MED/25758674
895440,http://europepmc.org/abstract/MED/29337876
415373,http://europepmc.org/abstract/MED/31881656
500685,http://europepmc.org/abstract/MED/25945422
923230,http://europepmc.org/abstract/MED/29924497
109417,http://europepmc.org/abstract/MED/25092999
674541,http://europepmc.org/abstract/MED/32425620
390080,http://europepmc.org/abstract/MED/30332581
153432,http://europepmc.org/abstract/MED/33417529
957755,http://europepmc.org/abstract/MED/21476531
251972,http://europepmc.org/abstract/MED/22280205
338259,http://europepmc.org/abstract/MED/23971938
471160,http://europepmc.org/abstract/MED/25881285
241471,http://europepmc.org/abstract/MED/23976842
115511,http://europepmc.org/abstract/MED/24311941
417448,http://europepmc.org/abstract/MED/28198427
377106,http://europepmc.org/abstract/MED/33879830
311394,http://europepmc.org/abstract/MED/28230861
221845,http://europepmc.org/abstract/MED/36207298
957014,http://europepmc.org/abstract/MED/23947821
462046,http://europepmc.org/abstract/MED/27802826
105703,http://europepmc.org/abstract/MED/24000321
101901,http://europepmc.org/abstract/MED/33728328
112804,http://europepmc.org/abstract/MED/23948127
818296,http://europepmc.org/abstract/MED/36934074
113318,http://europepmc.org/abstract/MED/23943369
107871,http://europepmc.org/abstract/MED/21977502
103437,http://europepmc.org/abstract/MED/22180894
645917,http://europepmc.org/abstract/MED/23937693
399367,http://europepmc.org/abstract/MED/27822139
966627,http://europepmc.org/abstract/MED/21453393
922222,http://europepmc.org/abstract/MED/32815280
103075,http://europepmc.org/abstract/MED/21482993
910462,http://europepmc.org/abstract/MED/19917869
521969,http://europepmc.org/abstract/MED/21507630
879352,http://europepmc.org/abstract/MED/25009836
109382,http://europepmc.org/abstract/MED/26712825
383300,http://europepmc.org/abstract/MED/31648305
105751,http://europepmc.org/abstract/MED/23949879
113245,http://europepmc.org/abstract/MED/21447601
315339,http://europepmc.org/abstract/MED/22701063
737029,http://europepmc.org/abstract/MED/26718453
183529,http://europepmc.org/abstract/MED/35137926
608432,http://europepmc.org/abstract/MED/32270048
116616,http://europepmc.org/abstract/MED/32637628
100819,http://europepmc.org/abstract/MED/28150717
327664,http://europepmc.org/abstract/MED/34117343
167975,http://europepmc.org/abstract/MED/28186109
822720,http://europepmc.org/abstract/MED/37339997
111600,http://europepmc.org/abstract/MED/23997791
101458,http://europepmc.org/abstract/MED/30108643
544238,http://europepmc.org/abstract/MED/23895583
515995,http://europepmc.org/abstract/MED/25890077
